t,TB_sim,TB_true,TB_obs
0.0,0.04650810721224417,0.04650810721224416,0.045965291910593876
0.05,0.045769813874407074,0.04551822256549968,0.04601689528879147
0.1,0.04464917033086523,0.04389094378680953,0.044032433035835525
0.15000000000000002,0.04356312880877932,0.04235854021501502,0.04160539285805597
0.2,0.04251051114703447,0.04090799262351686,0.04061869249753259
0.25,0.04149018605091688,0.03954038913723677,0.04036610740578535
0.30000000000000004,0.040501063449355314,0.03824443188629269,0.03703109226459615
0.35000000000000003,0.0395420910548933,0.037021157142379114,0.036806700827951025
0.4,0.03861225436368916,0.035860736618652106,0.036493704748004875
0.45,0.03771057665551601,0.0347641511929791,0.03433078099184655
0.5,0.03683611726268916,0.03372283053411402,0.03338338745830299
0.55,0.03598797030012748,0.03273769872218422,0.032690344237715774
0.6000000000000001,0.03516526360903038,0.03180126497400507,0.03254695978706721
0.65,0.03436715457270064,0.030914396686456798,0.030594945688114474
0.7000000000000001,0.033592830064011966,0.030070531798097686,0.029848540818274653
0.75,0.03284150644540892,0.02927048219583476,0.0290533065580255
0.8,0.03211242888935189,0.02850848668647089,0.029611451727833617
0.8500000000000001,0.03140486927691582,0.027785303537987072,0.028878696582473967
0.9,0.03071812712408841,0.027095863764505037,0.027597890713444477
0.9500000000000001,0.030051525320650137,0.02644087437176846,0.026633967571355888
1.0,0.029404409757996082,0.025815866001147936,0.026184550289096057
1.05,0.028776149329135935,0.025221497033039615,0.025966863047115013
1.1,0.028166135897378933,0.024653818666987022,0.024185901732785828
1.1500000000000001,0.02757378229469958,0.024113443439771953,0.024701357962163006
1.2000000000000002,0.026998523292539687,0.023596875422018132,0.022969935088143625
1.25,0.026439813133452943,0.02310468413572146,0.022785808384494753
1.3,0.025897123943654437,0.022633768448427002,0.02308732104632715
1.35,0.025369945733020663,0.022184657673738013,0.02147031732362503
1.4000000000000001,0.024857786395089516,0.02175459554075902,0.021684561180664686
1.4500000000000002,0.024360171395548542,0.02134407389025854,0.020913196442328696
1.5,0.02387664212043205,0.020950638284596798,0.0208228285993315
1.55,0.02340675711550875,0.020574745723803814,0.01917545117107345
1.6,0.022950089224530023,0.020214206450357416,0.019328439898102494
1.6500000000000001,0.022506225146665115,0.019869445131278425,0.019519506513979466
1.7000000000000002,0.022074765436501113,0.019538504544544477,0.02000223576042377
1.75,0.02165532450404295,0.019221779395277895,0.019134961553882786
1.8,0.021247530207879974,0.018917517131233685,0.01891894008918209
1.85,0.02085102269199925,0.018626084724208382,0.018970196079759524
1.9000000000000001,0.02046545535576232,0.018345910089202888,0.017906141917698362
1.9500000000000002,0.020090492506770415,0.018077334549380326,0.01821914821128397
2.0,0.019725809144421815,0.01781894542690167,0.017416262167868863
2.0500000000000003,0.01937109095991182,0.01757106033901895,0.016707225591958648
2.1,0.01902603433623278,0.0173324076560175,0.017136957759139947
2.15,0.018690346133067616,0.017103283094156728,0.01739018602535926
2.2,0.018363742535620925,0.016882540038930128,0.01705183456443003
2.25,0.018045950160494945,0.016670453978394086,0.016664538731154678
2.3000000000000003,0.017736704156830263,0.016465989287323804,0.017662171920292666
2.35,0.017435747887268416,0.01626940277286008,0.01647585885301447
2.4000000000000004,0.01714283292795185,0.016079757507945675,0.01656912551091435
2.45,0.01685771906852395,0.015897293047757718,0.017016364717006693
2.5,0.016580174307056578,0.015721160374519264,0.01507411771293864
2.5500000000000003,0.016309973910425813,0.015551583109464822,0.015032189004362345
2.6,0.01604690100566874,0.01538779065830796,0.016259646770869426
2.6500000000000004,0.0157907458840202,0.015229991922855369,0.014830960555234838
2.7,0.01554130511445962,0.015077486378817432,0.015092327993969097
2.75,0.015298381543710982,0.01493046932687162,0.015465127311583794
2.8000000000000003,0.015061784296242817,0.014788302944759895,0.01523365614040648
2.85,0.014831328774268234,0.014651169961161765,0.015528613052152319
2.9000000000000004,0.014606836550690339,0.014518488747075842,0.015266310815592576
2.95,0.014388134508449807,0.014390430405884651,0.01492512674073752
3.0,0.01417505579735158,0.014266463743319191,0.013880109386195594
3.0500000000000003,0.013967438639375045,0.014146749108117121,0.01454418044201373
3.1,0.013765126027372527,0.01403080063837278,0.014187936635626213
3.1500000000000004,0.013567965725069263,0.013918768728784354,0.013255635998814125
3.2,0.01337581026706342,0.01381020832218766,0.014518857845426086
3.25,0.013188516958826084,0.013705260595413585,0.01410887886270287
3.3000000000000003,0.013005947792356764,0.01360351727261973,0.013626262312935278
3.35,0.012827968715776258,0.013505110989734899,0.013388564959242693
3.4000000000000004,0.012654450499613048,0.013409666671792685,0.01281051609944229
3.45,0.012485267782754071,0.013317309036425739,0.013417071073205054
3.5,0.012320298806544967,0.013227693018847363,0.013461912578570186
3.5500000000000003,0.012159425414790079,0.013140935991123693,0.012725358499002054
3.6,0.012002533053752465,0.013056720051363737,0.013637822075913502
3.6500000000000004,0.011849510772153881,0.012975155753055911,0.012426554229814394
3.7,0.011700251221174792,0.012895949812931849,0.011834399637910628
3.75,0.011554650154924625,0.012819206450957231,0.013339069996403581
3.8000000000000003,0.011412606707149373,0.012744654725946589,0.012542971706895535
3.85,0.011274023335584105,0.012672392970962974,0.012609378178306466
3.9000000000000004,0.011138805198559004,0.012602170547249587,0.01218341218583706
3.95,0.011006860154994236,0.012534080312363397,0.011731098932004696
4.0,0.01087809876439994,0.012467890100194999,0.013095508787557109
4.05,0.010752434286876236,0.012403687671912427,0.012059253179988965
4.1000000000000005,0.01062978268311322,0.012341257690458525,0.013171733934532494
4.15,0.010510062595245766,0.012280683170146828,0.012684337263252191
4.2,0.010393194812421916,0.012221764124764436,0.012064385051405706
4.25,0.010279102869387356,0.012164579144190517,0.011621627943627083
4.3,0.010167712620083591,0.012108942261947898,0.01174271126858767
4.3500000000000005,0.010058951926563121,0.012054927941045379,0.011448666375497794
4.4,0.00995275065898944,0.012002363034631558,0.01304591971442565
4.45,0.00984904069563703,0.01195131815361772,0.012033538768732633
4.5,0.009747755922891364,0.011901631887472949,0.012476734658746266
4.55,0.009648832235248907,0.011853371248880498,0.011219695224375385
4.6000000000000005,0.00955220753531711,0.011806385584600473,0.011896903149398974
4.65,0.009457821586271377,0.011760738543779646,0.012349669513183935
4.7,0.009365615760347185,0.011716289344642554,0.011548783963676045
4.75,0.009275533164592514,0.011673098489890043,0.012188655719350915
4.800000000000001,0.009187518555848232,0.011631034266788928,0.011088750310786044
4.8500000000000005,0.009101518051047894,0.011590154232524826,0.010908418460215534
4.9,0.00901747965387138,0.011550335015708006,0.011740035321747075
4.95,0.00893535302502238,0.011511631414096833,0.011322043196810556
5.0,0.008855089117844564,0.011473927736969059,0.011794955081604974
5.050000000000001,0.008776640178321587,0.011350552989009804,0.01036160902324958
5.1000000000000005,0.008699959745077101,0.011175917128216015,0.011532049445951273
5.15,0.008625002649374738,0.011010055521887545,0.012309207485522201
5.2,0.008551725015118118,0.010851723268741679,0.01083941027802594
5.25,0.008480084258850855,0.010700983914389204,0.010718054978844123
5.300000000000001,0.00841003908975654,0.01055677542466144,0.01064655016698078
5.3500000000000005,0.008341549398291428,0.0104191682663509,0.009488180410955005
5.4,0.008274576008231338,0.010287252356969367,0.010500325676814522
5.45,0.00820908118210789,0.010161102459295192,0.00935839758728721
5.5,0.008145028162389243,0.010039935198827142,0.00982609539976524
5.550000000000001,0.008082381124508478,0.00992382767284304,0.010545262447644909
5.6000000000000005,0.008021105176863583,0.009812102537331618,0.009444494059281579
5.65,0.00796116636081747,0.009704837768726667,0.009955462263510366
5.7,0.007902531650697958,0.00960144506338778,0.010107814590365964
5.75,0.007845168953797789,0.009502002207396238,0.009641372635444238
5.800000000000001,0.0077890471103746126,0.009405995934006693,0.008720521698959389
5.8500000000000005,0.0077341358936499835,0.009313503063291359,0.009147265425615652
5.9,0.007680405765402113,0.009224073788149932,0.010203779459344075
5.95,0.007627828067253942,0.009137783410436088,0.008125260528937353
6.0,0.007576375090705444,0.009054235982151316,0.008916342975218228
6.050000000000001,0.007526019796350118,0.008973504904234436,0.008697450868490383
6.1000000000000005,0.007476735813874985,0.008895240102343388,0.008955613783891958
6.15,0.007428497442060584,0.008819512821979503,0.00919362063057312
6.2,0.0073812796487809805,0.008746012200392617,0.009550357684403644
6.25,0.00733505807100376,0.008674807169604264,0.008539690973599686
6.300000000000001,0.007289809014790031,0.00860562050378107,0.009011791168769481
6.3500000000000005,0.007245509455294425,0.008538518735607774,0.008788388808040361
6.4,0.007202137036765095,0.008473253597447222,0.008710427246383122
6.45,0.007159669982821853,0.008409889190362169,0.008127927224598933
6.5,0.007118086962750228,0.008348202266434719,0.00784954153204677
6.550000000000001,0.007077367462611538,0.00828825450214638,0.007738232945836031
6.6000000000000005,0.007037491467444708,0.008229844344074548,0.007851625739374988
6.65,0.006998439435505948,0.008173031079600495,0.00833387436753361
6.7,0.00696019229826876,0.008117632033986464,0.008498106730550629
6.75,0.006922731460423936,0.008063704161135997,0.008225438585064445
6.800000000000001,0.006886038799879554,0.008011081273470513,0.007736603725372643
6.8500000000000005,0.006850096667760986,0.007959818060873047,0.008862803115839283
6.9,0.006814887888410891,0.00790976278571569,0.00866919559753146
6.95,0.006780395759389215,0.007860967952380114,0.007683967896005027
7.0,0.006746604051473198,0.007813294532645966,0.0074015788296531325
7.050000000000001,0.006713496963601135,0.007766792929382878,0.007831900406461862
7.1000000000000005,0.0066810589453568225,0.007721335332278173,0.00835498465480535
7.15,0.006649275062208351,0.007676970129465651,0.007843352618092709
7.2,0.0066181307551977965,0.00763357944664949,0.007911853799104512
7.25,0.006587611794985605,0.007591209744805516,0.007485169683667703
7.300000000000001,0.006557704281850587,0.007549751980639297,0.007777887428240412
7.3500000000000005,0.00652839464568992,0.007509250774898572,0.008281523000626642
7.4,0.006499669646019149,0.007469604959912919,0.007349770569174063
7.45,0.006471516371972184,0.007430857401444062,0.007502511267697998
7.5,0.006443922242301304,0.007392913978988411,0.0075198222172632246
7.550000000000001,0.006416875005377152,0.007355815886148817,0.0074976785640343355
7.6000000000000005,0.00639036273918874,0.007319475329058275,0.006613530891022661
7.65,0.006364373851343445,0.007283931909083385,0.0063454975811464386
7.7,0.006338897052689036,0.007249103530473805,0.006739275995012886
7.75,0.006313921187385744,0.007215028279068027,0.007298999426768861
7.800000000000001,0.006289435551100516,0.007181629207353364,0.0074585572903549694
7.8500000000000005,0.006265429718606829,0.007148942958958608,0.006883605679071796
7.9,0.006241893490362337,0.0071168972521148555,0.007805525993548509
7.95,0.006218816892508875,0.007085527358094874,0.007013939370931781
8.0,0.006196190176872459,0.007054765236266654,0.0070649232353839665
8.05,0.006174003820963281,0.0070246448519345785,0.006927662916658247
8.1,0.006152248527975715,0.006995102030850376,0.0070621154272237086
8.15,0.006130915226788311,0.006966169495323559,0.007318406532345361
8.200000000000001,0.006109995071963801,0.0069377866057804835,0.0072706133247366495
8.25,0.006089479443749096,0.006909984901184776,0.006460773430879981
8.3,0.006069359948075283,0.006882706982186752,0.007644538870426015
8.35,0.006049628416557633,0.006855983260843934,0.0063084700321304745
8.4,0.006030276898415913,0.006829759315911861,0.006869372822957167
8.450000000000001,0.0060112975036387475,0.006804064485904625,0.006666866199143449
8.5,0.005992682644944869,0.0067788470936917325,0.006254351255032489
8.55,0.005974424961682669,0.006754135454671399,0.006716575160684484
8.6,0.005956517244759119,0.006729880426367165,0.006359473539720966
8.65,0.005938952436639756,0.006706109348700687,0.006742562970338714
8.700000000000001,0.005921723631348696,0.006682775425838167,0.006884318406447851
8.75,0.0059048240744686235,0.006659905067223782,0.007395869751710417
8.8,0.005888247163140799,0.0066374536544550585,0.006791145763768765
8.85,0.005871986446065052,0.006615446709003943,0.006309834038851531
8.9,0.00585603562349979,0.00659384163720756,0.006398031731847759
8.950000000000001,0.005840388547261989,0.006572663112719906,0.006642652165777188
9.0,0.005825039220727199,0.0065518704284777,0.006598600843208776
9.05,0.005809981798829544,0.006531487448258303,0.007261282082372513
9.1,0.0057952105880617185,0.006511475226307886,0.007209151691186363
9.15,0.005780720046474991,0.006491856852387751,0.006312388889266621
9.200000000000001,0.0057665047556588874,0.006472595028138195,0.006198273964045096
9.25,0.005752559375117196,0.0064537121032102775,0.0051751848011763486
9.3,0.005738878709305388,0.006435172322816619,0.006160712116155509
9.35,0.00572545768348551,0.0064169973285684665,0.0059279684755263245
9.4,0.005712291340365895,0.006399152814407157,0.0062217405853597476
9.450000000000001,0.005699374836490965,0.006381659744251877,0.006577451865426932
9.5,0.005686703438803071,0.006364485173934213,0.0064530813385337065
9.55,0.005674272523098739,0.00634764941841249,0.006332665414888718
9.600000000000001,0.005662077570413246,0.0063311208157244515,0.006430911871268708
9.65,0.005650114164581555,0.0063149190590818735,0.006251860172466378
9.700000000000001,0.005638377989693199,0.006299013695453534,0.0063975231617252725
9.75,0.005626864827500122,0.006283423822095467,0.004667896318135811
9.8,0.005615570555021919,0.0062681201273868115,0.006133473382511434
9.850000000000001,0.0056044911421377335,0.006253121137082582,0.006197695776556079
9.9,0.005593622649272529,0.006238398618630087,0.006067767760526794
9.950000000000001,0.0055829612251415695,0.006223970549483707,0.006114997418432236
10.0,0.005572503104556281,0.006215438718409146,0.006567093777312511
